pose_id,timestamp_ms,target_tick_0,target_tick_1,target_tick_2,target_tick_3,target_tick_4,target_tick_5,target_tick_6,actual_tick_0,actual_tick_1,actual_tick_2,actual_tick_3,actual_tick_4,actual_tick_5,actual_tick_6,actual_rad_0,actual_rad_1,actual_rad_2,actual_rad_3,actual_rad_4,actual_rad_5,actual_rad_6,moving_camera_q0,moving_camera_qx,moving_camera_qy,moving_camera_qz,moving_camera_tx_mm,moving_camera_ty_mm,moving_camera_tz_mm,moving_camera_error,moving_camera_frame,moving_camera_visible_markers,moving_accepted_samples,fixed_camera_q0,fixed_camera_qx,fixed_camera_qy,fixed_camera_qz,fixed_camera_tx_mm,fixed_camera_ty_mm,fixed_camera_tz_mm,fixed_camera_error,fixed_camera_frame,fixed_camera_visible_markers,fixed_accepted_samples,moving_relative_fixed_q0,moving_relative_fixed_qx,moving_relative_fixed_qy,moving_relative_fixed_qz,moving_relative_fixed_tx_mm,moving_relative_fixed_ty_mm,moving_relative_fixed_tz_mm,moving_relative_fixed_error,moving_relative_fixed_frame,moving_relative_fixed_visible_markers
106,1784910287368,2738,869,1588,2863,1571,1024,3753,2738,860,1587,2850,1573,1018,3746,1.05844674364,-1.82236917601,-0.734776797397,1.13821374461,-0.774660297882,-1.58000021152,2.60469937783,0.144242942577,0.14843313329,-0.616015777713,0.760056668984,221.721744283,276.563449097,-1456.30694987,0.292690861225,660334,4,30,0.144977476603,-0.463141378106,-0.337646162828,-0.80652133505,341.673887126,46.7715965271,-1768.00807292,0.401650295655,660334,4,30,-0.452840103873,0.841784421583,-0.27290454121,-0.108894165554,344.958847267,-105.398633418,185.053840692,0.496981790657,660334,4
107,1784910299904,2912,851,2010,2997,962,945,3754,2909,851,2008,2984,967,948,3750,1.32075745837,-1.8361750031,-0.0889708856974,1.34376717019,-1.70425265534,-1.68737886667,2.61083530098,0.0645600277257,0.532185375864,-0.248532875546,0.806747877784,262.247497559,465.955960083,-1651.95961914,0.182743658125,661087,4,30,0.142260361404,-0.462436219687,-0.337060703154,-0.807653895356,341.372547404,47.3309940338,-1768.46002197,0.371786890427,661087,4,30,-0.804719860785,0.578215331081,0.0431564246696,-0.1273989779,174.580366816,-301.308414423,271.689003261,0.414271331954,661087,4
108,1784910318986,3067,851,2010,3255,2050,2298,796,3065,850,2008,3250,2042,2302,802,1.56005846128,-1.83770898389,-0.0889708856974,1.75180605977,-0.0552233083639,0.389631120123,-1.91134006171,0.681956857521,-0.344939751858,-0.434157111587,-0.476926634323,15.8986476262,214.220356242,-1839.26247965,0.186271058023,662233,4,30,0.142284248205,-0.461779228555,-0.337003253634,-0.808049468676,341.342382812,47.3461771647,-1768.65343424,0.391956225038,662233,4,30,0.788010403947,0.455928614133,0.109554391658,0.398956811391,127.572070249,-327.516697554,-123.306258658,0.433966115501,662233,4
109,1784910331716,3077,1229,2009,3163,2049,2002,796,3075,1215,2008,3170,2042,2006,802,1.57539826916,-1.27780599631,-0.0889708856974,1.62908759673,-0.0552233083639,-0.0644271930912,-1.91134006171,0.672175914018,-0.364859542883,-0.439698619183,-0.470873846025,-109.692375946,147.5191981,-1850.19660238,0.26871351699,662998,4,30,0.142282794494,-0.461588609997,-0.337221034658,-0.8080677789,341.34608256,47.3069473267,-1768.66011149,0.389356063803,662998,4,30,0.792827682879,0.454873231504,0.0866290725673,0.396244889314,180.080469196,-351.220327933,-253.656640882,0.473080435691,662998,4
110,1784910343112,3078,1042,2009,3259,2190,2552,798,3076,1038,2008,3258,2183,2558,802,1.57693224995,-1.54932059576,-0.0889708856974,1.76407790607,0.161067982728,0.782330201822,-1.91134006171,0.723913671125,-0.144512077539,-0.627760041752,-0.246946524948,46.3800885518,105.619507345,-1884.37331543,0.128589271754,663682,4,30,0.142178405302,-0.461629122616,-0.337254590065,-0.808049005753,341.321557617,47.3148675283,-1768.64769287,0.382885236541,663682,4,30,0.580895724397,0.73761016467,0.152114153819,0.308792303274,64.6359841513,-250.174672592,-192.398398282,0.403901355744,663682,4
111,1784910354400,3477,852,2009,3269,2685,2652,351,3475,851,2006,3266,2682,2658,354,2.18899058431,-1.8361750031,-0.0920388472731,1.77634975237,0.926524395883,0.93572828061,-2.59856345468,0.642806137903,-0.184254869788,-0.728731003938,-0.147653431838,166.407683309,72.7966893514,-2016.33512777,0.249411655962,664360,4,30,0.141390682454,-0.460932264196,-0.337516757253,-0.808475454984,341.150331624,47.3246716817,-1768.82375081,0.392854709427,664360,4,30,0.541148913689,0.809563789256,0.0330147602033,0.225109639836,-112.48790812,-215.787846461,-182.28487154,0.465339657507,664360,4
112,1784910374792,3657,854,2011,3037,2775,2682,3753,3655,850,2009,3038,2778,2684,3746,2.46510712613,-1.83770898389,-0.0874369049095,1.42660213273,1.07378655152,0.975611781095,2.60469937783,0.833778168984,-0.220839053149,-0.450793452818,-0.229846340904,168.888187154,50.9381256104,-2098.99914551,0.260905535519,665584,4,30,0.141258151783,-0.460457873387,-0.337562236869,-0.808749910436,341.059935506,47.3137551626,-1768.90545654,0.399484491348,665584,4,30,0.557524097841,0.639716125698,0.145004766677,0.508825880327,-184.739506797,-232.807392199,-224.254594719,0.477136832882,665584,4
113,1784910395621,3668,853,2016,3267,2514,2437,336,3666,851,2014,3262,2530,2443,340,2.4819809148,-1.8361750031,-0.0797670009701,1.77021382922,0.693359316124,0.605922411215,-2.62003918571,0.626684323775,-0.301949810918,-0.678852219007,-0.235059002745,107.733644613,42.4756666819,-2048.94423828,0.323119251927,666835,4,30,0.141369280035,-0.460412626342,-0.337574772606,-0.808751020443,341.0769104,47.2908350627,-1768.89546305,0.3910444508,666835,4,30,0.646883008928,0.715519383472,-0.0203941162603,0.262979970072,-110.594259116,-238.825038694,-252.252042182,0.507268975463,666835,4
114,1784910405768,3763,852,2017,3274,2615,2276,336,3761,851,2014,3268,2617,2280,340,2.62770908965,-1.8361750031,-0.0797670009701,1.77941771395,0.82681564467,0.355883542789,-2.62003918571,0.550670620954,-0.263500467763,-0.74567000416,-0.267031113548,113.181800334,1.30772692362,-2089.99803874,0.16100161771,667444,4,30,0.141335350312,-0.460429472342,-0.337716356044,-0.808688248097,341.03423055,47.2556082408,-1768.94465739,0.392546648781,667444,4,30,0.666922486472,0.729136847227,-0.0095597927033,0.153239894993,-151.376927526,-222.892643412,-290.701060805,0.424281029948,667444,4
115,1784910419278,3763,853,2017,3273,2307,2113,336,3761,850,2015,3268,2318,2115,340,2.62770908965,-1.83770898389,-0.0782330201822,1.77941771395,0.368155389093,0.102776712788,-2.62003918571,0.52381797148,-0.387172821434,-0.611304374226,-0.449465127846,34.3130513509,82.6220326742,-2091.60337728,0.177538620432,668257,4,30,0.141292509544,-0.460450382893,-0.337696812853,-0.808691989715,341.041836548,47.2590319316,-1768.93323568,0.396430238088,668257,4,30,0.822199817015,0.529061575519,-0.0156282387611,0.209373036383,-103.756215342,-325.621671172,-287.496582262,0.434369537854,668257,4
116,1784910429830,3760,853,2015,3272,2042,2024,336,3761,850,2016,3268,2048,2021,340,2.62770908965,-1.83770898389,-0.0766990393943,1.77941771395,-0.0460194236366,-0.0414174812729,-2.62003918571,0.469288286748,-0.510164933652,-0.461458302748,-0.55367542768,3.68820330302,178.670129395,-2059.20974935,0.230933034917,668890,4,30,0.141175965189,-0.460514154156,-0.337710099043,-0.808670482755,341.035250854,47.2733992259,-1768.91574707,0.390418422222,668890,4,30,0.904770504252,0.330276796448,-0.0642433794133,0.261113692795,-52.2105458108,-398.953238346,-231.1906388,0.453604024482,668890,4
117,1784910440386,3758,852,2015,3272,1788,1974,335,3760,850,2017,3268,1789,1972,340,2.62617510886,-1.83770898389,-0.0751650586064,1.77941771395,-0.443320447699,-0.116582539879,-2.62003918571,0.398665179688,-0.629870179438,-0.309669581661,-0.590283306347,18.868331782,267.414733887,-2011.13395996,0.133486555517,669526,4,30,0.141162341922,-0.460411169711,-0.337623621914,-0.808767604417,341.024151611,47.2948834737,-1768.93840739,0.39601846536,669526,4,30,0.928229557848,0.145793089943,-0.146760470053,0.309185425421,-12.5477075445,-435.664895255,-144.687458196,0.417910618924,669526,4
118,1784910450769,3758,852,2015,3272,1567,1904,335,3760,850,2017,3267,1564,1900,340,2.62617510886,-1.83770898389,-0.0751650586064,1.77788373316,-0.788466124973,-0.227029156607,-2.62003918571,0.301242624411,-0.71329197411,-0.181520417542,-0.606232446281,63.6643567403,336.89611613,-1980.52895101,0.13972157985,670147,4,30,0.141161358675,-0.460483743097,-0.337583549263,-0.808743185707,341.023912557,47.3062819163,-1768.90750326,0.39710295399,670147,4,30,0.922547843013,-0.0198226330681,-0.22163895186,0.31525975891,-5.19651477594,-449.645793587,-58.0162819866,0.420966597183,670147,4
119,1784910469784,3747,852,3170,3189,2265,1788,3289,3748,851,3166,3192,2260,1784,3282,2.60776733941,-1.8361750031,1.68737886667,1.66283517407,0.279184503395,-0.404970928002,1.89293229225,0.568652177632,-0.374835969168,-0.535478233663,-0.499395392816,-9.49600013097,-16.2649755478,-2056.36741536,0.181498175363,671290,4,30,0.141722650729,-0.460505268027,-0.337978906624,-0.808467591847,341.057705688,47.1535778046,-1768.88695882,0.393609636029,671290,4,30,0.837930170948,0.472876265555,0.0432345224525,0.269057321324,-59.0171826476,-262.65121484,-370.251452343,0.433439884222,671290,4
120,1784910479919,3654,852,3170,3262,2182,1945,3293,3654,851,3166,3259,2189,1947,3284,2.46357314534,-1.8361750031,1.68737886667,1.76561188686,0.170271867455,-0.154932059576,1.89600025383,0.526985437224,-0.427662827646,-0.387075729651,-0.624150009467,-24.6843373617,87.1196754456,-2043.01868896,0.117393836131,671899,4,30,0.141664158297,-0.460432894258,-0.337874742873,-0.808562597619,341.088228353,47.1759782155,-1768.8975179,0.397501477599,671899,4,30,0.907012447486,0.284147369058,0.0648073401454,0.303955097714,-31.0636986195,-340.836195134,-305.603043042,0.414474049194,671899,4
121,1784910491711,3650,852,3170,3274,1986,2657,3294,3650,851,3167,3272,1988,2664,3286,2.45743722219,-1.8361750031,1.68891284746,1.7855536371,-0.13805827091,0.944932165338,1.8990682154,0.264932498732,-0.588847689294,0.0945394195101,-0.757714634996,64.0167720795,252.987142944,-1975.2905599,0.0835227961342,672607,4,30,0.141746491083,-0.460379633654,-0.337722233935,-0.808642206348,341.101023356,47.1919507345,-1768.91622721,0.385729672511,672607,4,30,0.889438705818,-0.293843211026,-0.0244564823014,0.349223189951,-8.10669751571,-386.048757982,-112.331413897,0.394668769641,672607,4
122,1784910502690,3646,852,3167,3240,1549,2773,3689,3646,851,3167,3248,1547,2778,3685,2.45130129904,-1.8361750031,1.68891284746,1.74873809819,-0.814543798367,1.11980597516,2.51112654977,0.0926144543489,-0.611606727551,0.177027844741,-0.765520029684,160.04410553,296.585275269,-2013.5307373,0.0825324026247,673267,4,30,0.14163117103,-0.460385289174,-0.337755516333,-0.808645291887,341.072050985,47.199874115,-1768.92288818,0.398155286908,673267,4,30,0.853933870491,-0.445695590757,-0.0857850366819,0.254545305768,-88.0721005638,-381.963562787,-33.8280505104,0.406619269066,673267,4
123,1784910515007,2742,852,3168,3274,1038,2463,3695,2744,851,3167,3271,1040,2464,3691,1.06765062837,-1.8361750031,1.68891284746,1.78401965631,-1.59227205783,0.63813600776,2.5203304345,0.125510894942,-0.441259523711,0.589345679693,-0.664987757641,249.096355693,366.432047526,-1677.59095052,0.24412723879,674008,4,30,0.142241270234,-0.461221845549,-0.337551459803,-0.808146547487,341.28899231,47.2864088694,-1768.74788818,0.374202559392,674008,4,30,0.559844426966,-0.705622213217,0.0763001841091,0.427609391517,151.947245375,-245.632533104,187.72240545,0.446794879307,674008,4
124,1784910525356,2568,852,3168,3274,1026,2318,3694,2571,851,3167,3271,1023,2320,3691,0.802271952064,-1.8361750031,1.68891284746,1.78401965631,-1.61834973122,0.417242774305,2.5203304345,0.157112744966,-0.471969356209,0.590341803774,-0.635654833133,245.263319906,344.176266479,-1615.37250977,0.250874905288,674629,4,30,0.142059886231,-0.461556610212,-0.337885013013,-0.807847883128,341.332838949,47.277261734,-1768.63803304,0.363261187077,674629,4,30,0.554204758148,-0.686216105126,0.0490611760904,0.468569679037,204.727358098,-205.567146175,191.566044466,0.441471299339,674629,4
125,1784910535813,2329,852,3169,3274,960,2053,3691,2332,851,3167,3271,960,2058,3691,0.43565054376,-1.8361750031,1.68891284746,1.78401965631,-1.71499052086,0.0153398078789,2.5203304345,0.181197683002,-0.536495299262,0.552583151933,-0.611548897264,245.893506368,305.330952962,-1547.56497803,0.161336815357,675256,4,30,0.143000053827,-0.461818721978,-0.337722744871,-0.807600024909,341.398513794,47.1590113322,-1768.51266276,0.376819990079,675256,4,30,0.580941857698,-0.645838513755,-0.0106348875491,0.495263638169,257.915086516,-149.229214467,189.214922705,0.409905931785,675256,4
126,1784910546575,2323,852,3169,3273,958,1711,3694,2326,851,3167,3271,958,1720,3691,0.426446659032,-1.8361750031,1.68891284746,1.78401965631,-1.71805848243,-0.503145698426,2.5203304345,0.134967986865,-0.611731077317,0.331651117592,-0.705390861697,216.975242106,370.160154215,-1590.57357585,0.153376740714,675904,4,30,0.142969643918,-0.461875921374,-0.33767902575,-0.807590979235,341.395985921,47.1630296071,-1768.50685221,0.37881304721,675904,4,30,0.759515850456,-0.53115466078,-0.0752335450838,0.36789986808,242.336151872,-230.126420938,199.456598581,0.408685391626,675904,4
127,1784910557029,2342,852,3170,3260,958,1451,3693,2340,851,3167,3261,958,1461,3691,0.447922390063,-1.8361750031,1.68891284746,1.76867984843,-1.71805848243,-0.900446722489,2.5203304345,0.0754207812657,-0.637316061665,0.136289239104,-0.754695426382,190.243331401,405.344366455,-1651.49102783,0.0926204698781,676531,4,30,0.142937546192,-0.461796602771,-0.337633511722,-0.807661047296,341.397474162,47.1803318024,-1768.52498372,0.392959488432,676531,4,30,0.868613137627,-0.421153310116,-0.121274141148,0.231157282405,208.098186608,-295.526722787,184.892126046,0.403727273031,676531,4
128,1784910575753,2340,852,3168,3273,2340,2055,841,2340,851,3167,3271,2333,2057,847,0.447922390063,-1.8361750031,1.68891284746,1.78401965631,0.391165100911,0.013805827091,-1.84231092625,0.501251550486,-0.483090215101,-0.591681635314,-0.406550820489,-27.4862411499,120.691733297,-1752.87712402,0.160970772803,677656,4,30,0.142987668791,-0.461428923462,-0.337893042069,-0.807753778876,341.393590291,47.1173105876,-1768.4803833,0.376316472888,677656,4,30,0.822902657819,0.502778402977,-0.117857405819,0.236969882365,215.800710987,-247.544451325,-184.067338702,0.409299007406,677656,4
129,1784910586563,2340,853,3168,3269,2678,2419,640,2340,851,3166,3271,2674,2424,646,0.447922390063,-1.8361750031,1.68737886667,1.78401965631,0.91425254958,0.576776776245,-2.15064106462,0.605385407858,-0.190249643029,-0.729332765266,-0.255709403012,77.5701278687,22.4805200577,-1812.14690348,0.12157058989,678304,4,30,0.143048941645,-0.461231931541,-0.337922687247,-0.807843031204,341.385060628,47.0949820201,-1768.50807292,0.375078217189,678304,4,30,0.627380099383,0.754784454138,0.0644926772195,0.180375534022,102.049975531,-143.292033462,-202.883547037,0.394288063902,678304,4
130,1784910597059,2577,852,3168,3270,2906,2586,443,2575,851,3167,3271,2904,2590,448,0.808407875216,-1.8361750031,1.68891284746,1.78401965631,1.26706813079,0.831417587034,-2.45436926062,0.625423479907,-0.179738394875,-0.759151052282,-0.0151413344245,157.447307841,25.1159923553,-1808.24841715,0.192248976727,678934,4,30,0.142592426771,-0.461170069788,-0.337898177506,-0.807969299044,341.353214518,47.1689094543,-1768.59286702,0.356255689263,678934,4,30,0.440820110247,0.87105177024,-0.0351601114657,0.213799463341,63.0368618551,-100.008327633,-148.003259325,0.404818212517,678934,4
131,1784910607986,2865,852,3168,3260,3176,2186,335,2862,852,3166,3266,3179,2190,338,1.24866036134,-1.83464102231,1.68737886667,1.77634975237,1.68891284746,0.21782527188,-2.62310714728,0.565965149029,-0.0624164348444,-0.817315068679,-0.0882253776198,198.002987671,-4.43922937711,-1910.7171346,0.141509611408,679591,4,30,0.142476038438,-0.460792346056,-0.337692468264,-0.808291277427,341.280427043,47.212180837,-1768.72976481,0.383260056376,679591,4,30,0.456710433842,0.882735157828,0.0648772738681,0.0893597229743,-46.9920651566,-98.6843338595,-177.228254106,0.408550169422,679591,4
132,1784910620882,3593,852,3287,3238,3148,1558,335,3591,852,3283,3240,3165,1559,338,2.36693235571,-1.83464102231,1.86685461886,1.73646625189,1.66743711643,-0.750116605276,-2.62310714728,0.450967776351,-0.213637660141,-0.866593152681,0.00182279688181,155.279689535,-101.50407486,-1894.91391602,0.202480227749,680365,4,30,0.142087077435,-0.460519454207,-0.33787896003,-0.808437321684,341.198237101,47.1178728739,-1768.82951253,0.391927118103,680365,4,30,0.453790968173,0.878526415529,-0.144311256309,0.037938841901,-18.5429522091,-44.2637335281,-265.044047842,0.441140690181,680365,4
133,1784910630779,3588,852,3287,3261,3196,1629,335,3589,852,3283,3256,3194,1630,338,2.36386439413,-1.83464102231,1.86685461886,1.76100994449,1.71192255928,-0.641203969336,-2.62310714728,0.475977075449,-0.234778356363,-0.846344115976,0.04501760082,164.234869893,-93.5428492228,-1877.84137777,0.171828704079,680962,4,30,0.142085054815,-0.460636167059,-0.3378989503,-0.808362825828,341.182501221,47.1066537221,-1768.82097575,0.386352641384,680962,4,30,0.42536486441,0.885258281285,-0.169943526634,0.0806331525913,-8.42132537112,-38.1633488343,-247.892789431,0.422839765218,680962,4
134,1784910651778,3770,853,3288,2609,3175,1327,3753,3768,852,3283,2605,3191,1323,3745,2.63844695516,-1.83464102231,1.86685461886,0.762388451579,1.70732061692,-1.11213607122,2.60316539704,0.652076782122,-0.0129678748615,-0.661741199574,0.369765181197,327.029962158,-147.863518778,-1884.38506673,0.0867030846576,682222,4,30,0.142179173777,-0.460213138178,-0.338235541071,-0.808446453854,341.174391683,46.9760723114,-1768.83749186,0.398198012511,682222,4,30,0.0235687676957,0.958300592796,-0.054184900662,0.279586272154,-105.379252783,86.6558806744,-181.382867516,0.407528013831,682222,4
135,1784910662376,3769,853,3288,2603,3046,1475,3753,3768,852,3284,2600,3064,1461,3745,2.63844695516,-1.83464102231,1.86838859964,0.75471854764,1.51250505686,-0.900446722489,2.60316539704,0.568486658169,-0.0996422255668,-0.740258237879,0.344836320042,280.152453613,-161.64995575,-1861.28705648,0.0984697458645,682858,4,30,0.142296465569,-0.460318385631,-0.338236856659,-0.808365343477,341.171847534,46.9634579976,-1768.8531779,0.384173884988,682858,4,30,0.0983896797966,0.962541581899,-0.15233481059,0.20156209839,-61.9670584052,80.956746808,-213.056409333,0.396592819851,682858,4
136,1784910674752,2938,852,3287,3021,2229,2294,3752,2939,851,3285,3018,2234,2297,3746,1.36677688201,-1.8361750031,1.86992258043,1.39592251698,0.23930100291,0.381961216184,2.60469937783,0.634509398718,-0.463172134507,-0.253470681729,-0.564466128531,-29.5595801671,187.782592265,-1931.2547404,0.201855606337,683602,4,30,0.142017316434,-0.460525217903,-0.3378738506,-0.80844843162,341.223001099,47.1704133352,-1768.84068604,0.390500011047,683602,4,30,0.845396641792,0.240628746242,0.0638870089015,0.472568275091,73.498669509,-370.848282121,-201.740748774,0.439586105828,683602,4
137,1784910684959,2937,852,3287,3056,2056,2272,3753,2938,851,3285,3053,2060,2277,3748,1.36524290122,-1.8361750031,1.86992258043,1.44961184455,-0.0276116541819,0.351281600426,2.60776733941,0.563111977393,-0.484980176756,-0.167021159747,-0.647922110494,-29.0551054001,252.28455658,-1917.65257568,0.152738146981,684214,4,30,0.141977398333,-0.460749247815,-0.337811116802,-0.808354005598,341.219096883,47.1944271088,-1768.84144287,0.384935527047,684214,4,30,0.883575463003,0.106734128035,0.0730062127767,0.450080348369,89.7796622374,-412.071178416,-153.123007739,0.414130778288,684214,4
138,1784910695324,2931,852,3287,3173,1839,2220,3752,2933,851,3285,3172,1840,2225,3749,1.35757299728,-1.8361750031,1.86992258043,1.63215555831,-0.365087427517,0.271514599456,2.60930132019,0.458154772245,-0.534518272954,-0.0429182012092,-0.708902284206,1.73891506195,326.273764038,-1864.06687826,0.157356677949,684838,4,30,0.141906338767,-0.460926182132,-0.337792271262,-0.808273485349,341.225265503,47.2091097514,-1768.7895223,0.381366341313,684838,4,30,0.898872889842,-0.0694480697315,0.0433854522069,0.430490645721,124.319917242,-427.29560422,-64.5667310409,0.412554736225,684838,4
139,1784910705542,2929,852,3287,3271,1681,2277,3751,2931,851,3285,3268,1682,2282,3750,1.3545050357,-1.8361750031,1.86992258043,1.77941771395,-0.607456392003,0.358951504365,2.61083530098,0.390221767293,-0.595357575409,0.104615967472,-0.694501136848,56.4416465759,362.354133097,-1804.19646403,0.0999312045674,685450,4,30,0.14228874067,-0.461201947597,-0.337476463484,-0.808180867384,341.225871785,47.228352356,-1768.78977458,0.386963232358,685450,4,30,0.856081341596,-0.223668051466,-0.0142749885081,0.465718331212,147.92594939,-399.400726486,16.0287071664,0.39965834014,685450,4
140,1784910716018,2855,852,3287,3272,1439,2330,3752,2856,851,3285,3271,1434,2334,3750,1.23945647661,-1.8361750031,1.86992258043,1.78401965631,-0.987883627398,0.438718505335,2.61083530098,0.277997655208,-0.579468619978,0.268132961034,-0.717661575791,128.076228841,398.946494548,-1764.14855143,0.072183842212,686080,4,30,0.142175549034,-0.461146391535,-0.337532267889,-0.808209185153,341.251698812,47.2378159841,-1768.76153158,0.378074365854,686080,4,30,0.796261483322,-0.413130114842,-0.0054296851751,0.441884234735,146.432640508,-370.792244402,101.166439322,0.384903537516,686080,4
141,1784910727887,2166,852,3286,3273,1199,1719,3753,2169,851,3285,3271,1196,1726,3750,0.185611675334,-1.8361750031,1.86992258043,1.78401965631,-1.35297105492,-0.493941813699,2.61083530098,0.299192010407,-0.543179486217,0.299273411483,-0.725172815155,130.333489482,302.771002197,-1555.84268799,0.140564674636,686794,4,30,0.14339527155,-0.461551622504,-0.337840623911,-0.807633338029,341.443861898,47.0356062571,-1768.47268066,0.38301619788,686794,4,30,0.778175118049,-0.426492832698,0.0400084354009,0.459289314488,312.126621619,-213.688812383,109.97162999,0.407994896529,686794,4
142,1784910738544,1889,852,3287,3274,1166,1433,3753,1892,851,3285,3271,1163,1439,3750,-0.23930100291,-1.8361750031,1.86992258043,1.78401965631,-1.40359242092,-0.934194299822,2.61083530098,0.33943621401,-0.516332196165,0.267107672238,-0.739484693049,109.881713104,209.060305278,-1523.44691976,0.196618121862,687433,4,30,0.144682089854,-0.46198511302,-0.338050332446,-0.807068039855,341.545654297,46.7462039948,-1768.23700765,0.411340673765,687433,4,30,0.794166753139,-0.383446655295,0.0783079272478,0.464903967806,342.356159904,-144.034736369,44.5251698337,0.455916478906,687433,4
143,1784910750403,1669,852,3234,2889,1027,756,3752,1670,852,3235,2890,1028,766,3751,-0.579844737821,-1.83464102231,1.79322354104,1.19957297613,-1.61067982728,-1.96656337007,2.61236928177,7.18770125855e-05,0.63192799974,-0.0861069493254,0.770228921332,180.056326803,251.198072306,-1582.30715332,0.0932804085314,688147,4,30,0.144971150209,-0.46205238544,-0.338366034262,-0.8068453294,341.582120768,46.586028417,-1768.08572591,0.395567847292,688147,4,30,-0.884293360393,0.421738835394,0.141523341926,-0.141889926268,258.624275497,-160.902756172,98.4588027297,0.406417465701,688147,4
147,1784910778841,1180,852,2883,2003,1639,2470,3073,1181,851,2878,1999,1634,2452,3078,-1.3299613431,-1.8361750031,1.24559239976,-0.16720390588,-0.681087469821,0.619728238306,1.58000021152,0.579872147611,-0.331822044034,-0.724102880484,0.171223368712,334.361405436,-256.81014506,-1450.09857585,0.0894712301592,689854,4,30,0.148363413607,-0.462919927807,-0.339320877955,-0.805328988505,341.667303467,45.6189899445,-1767.55331217,0.383265162508,689854,4,30,0.347450930746,0.860444825658,-0.257156269491,0.269783627717,249.771330836,345.324244648,-103.245899742,0.393569924941,689854,4
148,1784910795438,1206,907,2876,2408,1703,3049,3072,1204,892,2877,2394,1694,3048,3078,-1.29467978498,-1.7732817908,1.24405841898,0.438718505335,-0.589048622548,1.53398078789,1.58000021152,0.163716565901,-0.540366861729,-0.7310981246,-0.383009233571,65.4381401062,-191.151280212,-1605.15850423,0.227831838032,690850,4,30,0.147897658343,-0.462885630843,-0.339708103635,-0.805271121884,341.654940796,45.5852010091,-1767.54588216,0.426641788085,690850,4,30,0.831127585096,0.454483918984,-0.310364214784,-0.0796577608233,265.081326774,85.6892455248,-284.778486604,0.483663686627,690850,4
150,1784910814132,1186,853,2656,1804,1710,3099,3075,1187,850,2657,1793,1704,3086,3077,-1.32075745837,-1.83770898389,0.90658264564,-0.483203948184,-0.573708814669,1.59227205783,1.57846623073,0.5402072162,-0.526370541463,-0.644800678349,-0.123864045818,290.973551432,-281.345388794,-1527.32457682,0.143558906267,691975,4,30,0.148261222539,-0.462782703754,-0.339750327327,-0.805245611027,341.644390869,45.4637167613,-1767.54153646,0.39122363627,691975,4,30,0.642499185442,0.649098282232,-0.278598788603,0.297067217477,205.239452264,307.435884359,-174.458755535,0.416731440072,691975,4
151,1784910826481,864,852,2658,2225,1711,3187,3075,864,850,2657,2210,1704,3183,3077,-1.81623325286,-1.83770898389,0.90658264564,0.156466040364,-0.573708814669,1.74106819425,1.57846623073,0.460520927578,-0.434380662725,-0.520938107885,-0.5725883363,152.767713928,-340.657050578,-1795.38591309,0.192103883624,692716,4,30,0.147426095616,-0.462105508639,-0.340144022092,-0.805621554734,341.566629028,45.4503751119,-1767.75586751,0.415243912737,692716,4,30,0.907105988383,0.373686681043,-0.00550663120367,0.193614739272,46.9528769179,164.403071452,-395.290338081,0.457527495532,692716,4
152,1784910837017,866,852,2659,2027,1712,3314,3077,864,851,2657,2023,1704,3311,3077,-1.81623325286,-1.8361750031,0.90658264564,-0.13038836697,-0.573708814669,1.9374177351,1.57846623073,0.502897726411,-0.477803215553,-0.503512196672,-0.515047018999,195.962431335,-336.165656535,-1760.41358643,0.190898934503,693349,4,30,0.147601646847,-0.462228185483,-0.340028087664,-0.805567972298,341.54896342,45.4481449127,-1767.76049398,0.40096056362,693349,4,30,0.88119631804,0.392411808451,-0.050153595715,0.258825498158,54.0344694738,199.379387867,-352.429630753,0.444085326005,693349,4
153,1784910851516,701,905,2657,2935,1830,2586,3073,703,889,2658,2928,1822,2588,3077,-2.06320415971,-1.77788373316,0.908116626428,1.25786424607,-0.392699081699,0.828349625458,1.57846623073,0.23431874984,-0.422567248476,-0.546395277149,-0.684093447636,7.62030178706,-221.175619507,-2000.28559163,0.271485419571,694219,4,30,0.145818194109,-0.461301564181,-0.339701358093,-0.806561162257,341.373527018,45.7581392924,-1768.15065918,0.40327847898,694219,4,30,0.966473293561,0.25478734932,-0.0253289286585,-0.0192671957436,-39.0928246346,-85.1079061236,-477.241939882,0.486145929375,694219,4
154,1784910862575,599,852,2657,3114,2028,2488,3076,601,851,2658,3109,2015,2493,3078,-2.21967020007,-1.8361750031,0.908116626428,1.53551476867,-0.0966407896368,0.682621450609,1.58000021152,0.241313058072,-0.527687609638,-0.452680123019,-0.677048374093,-5.15008786519,-133.39750061,-2007.42592367,0.199410359561,694882,4,30,0.144715166412,-0.460781719584,-0.339592776558,-0.807102517415,341.293816121,45.9676221212,-1768.40273844,0.394245420893,694882,4,30,0.978244810539,0.170266775264,-0.0974879920148,0.0673973835358,-30.6921883701,-158.017362258,-428.27072248,0.441807586394,694882,4
